ingresos,edad,compras_previas,descuento_aplicado,gasto_total
45567.795229562595,39,4,1,305.6333610298261
60454.316067661035,64,2,0,151.8795936406903
44992.70765365985,50,6,1,341.32454053353223
67596.86956379961,60,2,0,199.34345015396818
55544.63288297141,31,3,1,279.2101270847572
48390.467839936566,48,4,1,269.3096765454122
56715.75388715416,27,3,1,331.3552662489596
26436.85771897251,41,2,1,245.775475750174
33098.48796635292,38,4,0,109.1703987777682
32091.12490401417,25,1,0,103.46602886806502
52144.1464214556,49,1,1,271.4931234393326
75987.72499227637,48,0,0,115.58289484113182
83469.50219288949,51,1,0,172.56345886905473
59570.76652161136,40,2,0,150.41407949116015
57512.66712416685,42,3,1,319.5373191124561
22984.133987708916,24,6,1,313.25368715415107
41859.89300398967,36,3,0,143.65356821304744
38183.24372137642,24,2,0,136.58312362837967
40687.28602623326,64,3,0,125.09695163541735
47477.84272122815,25,1,0,77.78938977898936
42918.64133454309,31,3,0,121.75990072945105
20310.502844363185,18,2,1,244.25091520331608
61218.65384176301,30,1,0,134.91385321864178
33908.854613902906,20,4,0,140.49664912313284
53588.702961667244,45,3,0,180.7885403866698
81111.2400462496,55,3,0,196.63390107056225
36209.23112620365,32,2,0,124.82798815474041
12045.687158805056,53,3,1,253.76489883821094
45709.936671798336,20,3,0,157.43099721023162
66514.39452497856,21,1,0,143.55713998396288
79375.21181330891,22,6,1,335.3095596022514
31556.756083213746,43,7,1,297.4263096368409
57450.48834854783,42,2,0,167.99432745685965
43020.3431482992,27,4,1,306.6379341787035
48410.774685437966,25,4,1,324.3208560341518
89665.15020525552,29,3,1,314.7770822309883
27455.4450740727,20,6,1,249.13605445189933
53806.094922418604,44,4,1,320.76930457739917
57015.3975764815,40,1,0,104.59108333505141
66286.7948740902,57,1,1,318.6653869135818
51469.747302063435,50,1,0,136.53419727261445
54620.75809256153,31,1,0,160.7824661525908
44125.271488673134,40,7,1,335.1546212557564
54036.90411867661,48,7,1,321.4279354899989
44852.11586753884,30,1,1,280.91192774837964
59323.57834784076,29,1,0,135.6747530096436
44455.84495934549,52,2,0,136.32640592951284
55656.505908532796,35,1,0,139.18122034257806
49561.057794725326,38,1,0,133.41989096187407
66890.75376158251,62,2,0,154.8217133414979
49229.094146172705,64,6,1,377.76313811388616
23404.512976896778,59,3,0,165.1941331263167
68928.82251070987,18,3,0,157.00581022474086
36414.015487060715,55,3,0,140.1022546907133
40193.504920267704,58,3,1,273.2500675901641
41065.08058934762,59,6,1,343.0423001209413
70616.57139756226,64,4,0,166.78752537733524
17964.886790319568,26,3,1,256.63725058193694
97066.22800489991,40,4,1,370.5259710810613
65840.85213599078,31,2,0,207.3220074832646
53348.5837119374,28,3,0,147.6247279591845
49176.5899907557,24,2,0,150.87126460000445
54283.311122864856,48,4,1,295.9273671448738
57816.836425690075,41,6,1,326.34391269269156
59678.23378925085,43,2,1,290.09482089000636
58334.066990051724,47,6,1,339.7923540656672
51343.71021882873,51,4,0,137.85211540120577
47039.923695390105,63,1,0,130.14664833445445
47730.90074519732,55,4,1,283.8516680874292
47076.375794709784,22,1,0,140.18333058718926
67006.55145300596,22,2,1,289.7836105093793
58903.35083421293,36,1,0,122.86615547191963
5894.170480035798,55,4,1,253.05614849913476
59838.51164794641,45,6,1,334.0917794548532
52921.04292078162,43,0,0,131.2521135008563
49719.36865331154,59,5,1,312.5637853601139
44172.22320366671,40,5,0,167.71227309082795
66861.6907997902,63,4,1,349.02080545853994
64212.89693184287,47,1,0,145.60726965096455
38406.834982645865,20,4,1,264.8354780074328
56105.78430686802,45,0,0,140.10623414681277
35425.14898188071,50,4,1,311.3114962197998
29305.727528166044,59,1,0,140.56922972254984
40599.24163115052,20,6,1,316.86710991365567
62935.902085741385,22,2,0,126.34044790404084
64296.8756806413,36,6,1,343.63398700969975
57696.28130145939,59,4,1,329.18725161474856
60876.43680271995,18,1,0,100.0733191123004
57742.67430672437,55,5,1,296.4571446649049
40377.77607165572,26,2,0,135.47209097661977
56478.83817010911,22,6,1,322.62740041944494
62006.14287841524,63,3,1,311.5115376911102
61314.36994720361,59,0,0,156.88513964640663
67833.70057211965,51,1,0,176.27318636725767
60624.55770801596,54,3,0,150.47070196151907
55271.72311312374,50,1,1,328.0951611481603
66052.25357474641,42,3,0,140.9062276720672
49602.1811112641,59,3,1,315.3688755741897
36771.88023158423,46,1,0,113.16098723177713
47553.99554084354,42,1,0,153.90720627028648
38826.46032790326,26,5,1,306.21346465281715
39872.325875384275,20,2,0,108.69724737129195
47832.219939267234,32,3,1,327.6500361862266
38113.70118500058,21,3,1,270.3614929679568
45380.5770554144,62,3,1,309.76592132830916
21595.779995693214,55,6,1,272.02509917072416
53199.405610594076,37,1,0,94.81677622653072
50018.082130433366,40,2,0,120.55270047645132
37743.67053397714,54,4,1,300.70440576293515
59888.68502648608,64,2,0,194.00239757310715
64063.55206439838,25,5,0,174.9649195372811
25886.602034465388,54,2,1,292.5513123725933
38559.12832150679,62,2,0,128.63610070139353
38462.86475319053,50,5,1,345.49427307328887
35901.45348336703,50,2,0,143.11656045732002
62442.12262897623,24,3,1,303.59002457900755
47092.60791840795,39,4,0,175.66975018724904
46032.27738034084,22,6,1,315.3467538322761
19942.064533898698,63,2,1,273.0586873317669
59531.27045313839,32,5,1,337.0325469691656
31411.12407719791,38,7,1,330.0070912443891
50898.989453994924,42,4,0,133.98594395374235
54160.654069372875,34,4,1,311.68757721751444
70409.87893757976,24,8,1,381.22738881860687
30367.69401321332,36,4,1,291.6187399096383
4707.317662687623,24,2,1,242.07400594529483
52757.743171305425,57,3,1,328.42406782569606
77007.66772266281,62,2,0,190.68236100924423
68584.19529409157,41,3,1,299.4160099540326
53144.891229119385,28,3,1,269.97602441619574
42625.45721551929,58,2,1,321.72758264680664
62106.83894955966,18,2,1,283.9721119060919
35396.80700443297,49,0,0,99.32103445127221
57145.36654034329,57,3,0,163.44513389298137
57582.0523874994,61,1,0,175.2607191813261
65903.1486124832,19,5,0,174.430117365341
91394.90058366617,32,4,1,345.5728556563354
55886.23950768151,38,3,0,143.4301697486048
42365.54561438752,41,3,1,272.0330054530922
49616.38531712008,34,3,1,259.7795779957389
23463.861426663225,64,3,0,136.1543184266872
39579.303033664124,26,2,1,251.4005461554305
43860.76342830344,52,4,1,300.91375252575915
42138.674030981114,37,0,0,100.95399581174833
52285.32308050583,36,0,0,129.37490865231746
37663.70101426699,35,1,0,58.42283572992415
66815.46000986706,37,3,0,197.37378576691214
50003.10597377296,47,2,1,298.6212554940115
49860.495182920786,57,3,0,167.25332412656354
45081.579252306234,18,3,0,113.08218379917452
52327.860257884684,41,5,0,168.88867313753906
62376.47397001452,41,6,1,350.80898121630094
36993.0467643365,64,6,1,342.5615136004585
40128.25266387115,36,2,0,141.06303635981754
45444.10956835003,47,3,0,154.49818179108303
29811.936147901775,43,4,1,282.890723662616
37711.13210417754,59,4,0,129.83023673579584
42856.68689683011,61,6,1,328.40488235614276
63115.83771069092,55,2,0,198.54312818909557
53938.419935028876,46,0,0,99.70937516514061
52903.848670513165,30,2,0,106.13637402527695
62763.46943251958,21,2,0,182.83783223940574
47939.42317400905,62,3,1,309.9686215054382
55856.972748933345,34,5,1,291.53055287758554
48451.67370601256,50,4,0,164.71485512174908
53980.435240994426,22,8,1,339.018700121274
41258.62013582627,45,3,1,325.79809089601474
13417.742625853563,41,1,0,122.85660452928113
47985.81256720544,34,1,0,132.65075822624593
71341.2220414991,56,1,0,172.49687940926384
63893.23103362389,57,6,1,348.84336568906576
64480.96226886756,61,1,0,192.80843566366028
68541.96082709327,63,5,1,351.914145268719
51329.86386442156,28,2,1,271.41777648788
52959.73561108393,29,6,1,353.60427443535957
40735.22156848475,30,1,0,121.24224309934944
45258.90715959425,25,3,0,134.61246447033062
59236.56724656712,18,8,1,334.5162862309344
68058.26655753225,26,2,0,144.50472389051436
47908.305864785005,45,3,0,176.68700698016266
43247.16102722882,19,2,0,122.40366853143883
50007.91938284896,31,3,0,144.4650818292283
59018.10123393672,30,5,1,287.5951738872826
28342.177757996873,19,3,1,264.02899203685513
15557.28570294143,21,2,0,94.94658387457487
41741.94725762625,29,6,1,322.70076822155454
31689.31361128762,27,1,1,247.30808187931814
42377.897035290334,20,3,0,140.8766335560711
47783.29521773793,21,1,1,281.9949559689135
43201.2738646548,23,5,1,291.0615733806386
71787.01301706118,40,3,1,357.82583917979764
54901.1714690348,22,2,0,117.49287075777285
54507.11539416242,20,4,1,269.81291788282715
59333.10716065103,27,7,1,354.3696164850024
32917.50323328846,60,2,1,285.5376809905337
65586.67681130403,36,0,0,145.20916891460732
48863.5357019681,31,2,0,125.38440840116454
60057.20925861819,38,2,0,173.56658633743652
33922.14150439767,60,4,0,169.92849893518525
26693.618509759035,45,1,0,171.5633164117176
62268.344870375426,38,3,0,153.23955977678355
55646.14289146275,53,2,0,146.10294624844389
36469.226684637346,41,5,0,142.01552410661978
36955.053780879585,55,4,1,285.9669852981317
66881.52176622154,34,4,1,329.35490220849204
32158.82160699008,39,0,0,77.60418328437864
74640.09429883945,36,6,1,326.2846079528615
36490.68898028197,62,1,0,130.73751120971238
59575.87888412575,27,5,1,350.0572314161294
45070.72286376523,28,8,1,304.3386677092297
59047.81146623514,55,4,1,335.23419920963886
41838.289968287114,19,8,1,321.4589372370946
47558.106408915584,50,4,0,124.78620858365424
50613.78763093582,60,2,1,289.43694659057934
34967.18816327791,48,8,1,358.315588720451
61112.36518130189,52,4,1,341.25315303526463
42301.79650292622,54,1,1,242.74379060945995
46571.00126989972,64,4,1,318.8553107880041
35084.75938087232,64,3,0,171.94258154562516
11564.995118070343,53,2,1,288.791563495466
47134.58356099747,40,6,0,173.88988300888673
86189.23132419374,53,1,0,166.3775352171766
61769.06431847036,57,3,1,330.826878704948
49711.09430398408,56,7,1,361.5453259583398
46056.637561875985,43,3,0,134.05910470379175
50336.9883921807,42,5,1,322.899499215616
58206.78672762815,34,3,1,300.382770293432
32287.807770367326,32,2,1,282.13155233773693
66714.82542003308,54,1,0,144.01896496305696
60730.719731618665,62,3,0,150.0675685691479
60772.785885619014,21,1,0,91.70485983220141
56577.13608214591,39,4,1,323.23385555296807
50294.249865409845,34,4,1,287.20204502174784
60092.918539502294,39,6,1,334.58080848474935
58877.212006120666,34,5,1,325.57788367055724
44689.38933588464,31,3,0,127.79708006025709
41395.97340654649,31,1,0,124.58784423933332
51527.8444289298,34,3,0,199.64945027185848
73235.30227242781,25,0,0,169.92856061206868
31413.393865191487,51,2,0,106.74594862923658
27987.1210137134,43,4,1,274.577700150268
52471.41261854775,62,4,1,305.9688682045679
50763.31552784027,47,4,0,131.8893748567016
52600.124965556126,39,4,1,315.9494526547968
53659.29796862751,33,1,0,140.03917811043075
46651.966180477924,47,3,1,303.88404009570553
72347.95157903123,33,1,0,152.85797219359407
25986.440322852268,55,2,1,235.6456007515919
37572.54462829631,41,3,1,251.7222320849679
48451.17859776429,53,4,1,327.71582832209947
25352.16783268749,52,3,0,129.2684794284868
47362.18393351893,23,4,1,316.7258331275863
74922.05248592027,21,3,1,295.9412006485088
50313.29732443942,35,7,1,331.5725488233092
53460.51358578025,23,0,0,104.75205570824595
31097.528522411296,43,3,0,164.51886113814314
40754.57887940784,54,2,0,169.90905447610965
44372.054295140944,44,1,0,105.65642805527531
45234.27354865649,58,4,1,317.18402956607946
69224.65692505654,28,3,0,179.63033610851934
58365.36591087687,55,8,1,385.65699334788906
33328.13064594452,33,5,1,284.06053355820313
53697.571676480075,36,1,0,139.39423803359432
57473.32622745178,60,3,0,170.1946364105356
67102.235577819,32,4,1,321.25291858075263
73708.1102985256,43,4,1,282.92019960496935
34773.58712258197,58,5,1,302.70343871646475
37837.137331844926,48,3,1,284.0749917233277
31136.332116280755,36,4,0,153.23296479770013
46489.70211339528,41,1,0,122.4579883326741
56995.37561669502,26,0,0,145.25392494218244
64810.01774883653,40,3,1,284.88476382331135
48860.73464536216,21,0,0,136.26079550453488
45202.28715117734,27,4,0,135.82325777104376
52276.3698837311,26,2,0,123.02730174637335
37472.856475549655,36,4,1,289.1433827320433
81343.08082542161,32,5,1,314.06233453166885
25885.08459322912,51,5,0,153.2113076681351
52771.108683435865,59,3,0,219.16746965623986
80354.0932884446,36,5,1,328.227369659976
50101.99766839996,38,4,1,299.36306574478135
47149.41447497758,51,3,1,314.49144599386005
44638.31865784359,34,1,0,119.92392393934995
47294.12477356388,35,0,0,135.10256854751245
70592.72712014796,34,4,1,296.10119786823486
16822.0713300574,19,5,1,252.34794564317252
73001.50551944488,18,7,1,356.79655408027367
28640.642713247824,60,4,1,230.164641559452
46000.21506148378,27,5,1,281.79260788236013
43561.33369552007,54,2,1,252.09885850220218
58828.299046560795,22,0,0,121.07071912964152
26028.134721743787,29,7,1,300.27414489720024
56932.58999122914,53,3,1,283.9779805125157
80364.64434930279,48,5,1,356.911389164541
29552.389931107842,55,4,1,312.568428906649
52845.592514155935,26,1,0,97.97438276491188
40070.26733305086,61,2,1,287.69802282162897
56388.30809289554,43,4,1,322.1963959011135
50287.21666123628,32,3,1,307.78327687360974
40377.69636433535,33,3,1,254.8553198051602
57318.08427306611,30,3,0,131.33382856829678
77065.22164680115,42,0,0,144.83596776359752
47136.44312409052,47,2,0,139.47627235691894
60796.369132222724,24,4,1,358.5373077287512
30600.905631932543,21,2,0,127.08585660739163
35653.45434772987,60,2,1,277.0590059603
57086.09416820566,57,2,1,298.30329148715623
72261.74042803947,55,3,0,173.61169596655688
55334.2002317849,47,4,0,143.72034998813416
45304.12954215269,27,1,0,112.66312568432701
49989.37108135031,47,2,0,183.21492400739584
31243.883990454236,56,6,0,117.53056825543177
59067.7298953305,24,1,0,131.40760546158108
63234.99593485113,53,0,0,180.70932007606774
43218.645007503794,52,6,1,363.79085439060066
42949.36778360748,41,3,0,161.16282460288744
53988.173444780725,56,2,0,152.95134495362123
43449.20395939107,53,4,1,327.8752252968193
49008.01078061266,62,3,0,166.50965340912944
81495.82683749773,37,1,0,193.7618185158451
46294.61448881005,49,0,0,135.17750978415688
44624.89771968167,56,4,1,297.69543033098444
40286.87291547261,43,4,1,340.9780146730376
61162.87957249905,43,3,0,158.06531676551432
47281.637401728454,53,3,0,132.42732802554988
40259.40442517861,60,4,1,317.4237647291131
69819.56048409519,52,4,1,352.918485738507
71294.04506770456,60,3,0,179.63029426379634
40993.64651391942,52,3,1,300.3284483842635
22001.900729590758,29,1,0,130.06602238424392
65112.705347553834,50,2,1,306.22107341150473
39730.55261359994,53,1,0,141.77121890182335
61859.38398744153,31,5,1,351.1304050375612
20448.442734322467,50,3,0,110.37318070841512
63388.96007448964,63,0,0,144.22417386743405
31832.42106078828,62,2,0,162.4219355755858
60961.46178599787,62,3,1,344.371512332577
50214.096017546515,41,3,1,289.8091612119063
35690.90870905033,32,7,1,316.38706377467656
43894.455306098294,48,1,1,205.74302567489127
60294.77685435051,34,2,0,169.1924173445831
51588.41679672851,29,5,1,327.02043226644923
58766.19470708726,39,4,1,283.1459318563168
79646.60876773228,40,2,0,183.94634893568013
26536.37582433423,43,8,1,331.70983421202686
74258.18862452936,31,0,0,152.85049890342304
51565.339062848194,29,4,1,317.66259592693984
36518.23927515308,21,1,0,103.4562455742235
30045.295613915154,63,1,0,94.78937755095917
47163.1941383445,30,2,0,120.64870312696841
63824.75167886689,35,2,0,140.57079819158528
48086.763194336985,60,2,1,261.8521323191615
72667.3239537102,45,5,1,346.06466590669174
28232.364649226616,55,2,0,139.71935172898765
49818.66578230918,58,1,0,121.1274772984406
31214.098333803213,61,6,1,327.7597410632201
55454.47823937452,36,0,1,285.22523070114755
63303.31085145951,63,4,0,197.13748796998684
43688.5730947842,64,2,1,279.644829274485
10936.792150592984,60,1,0,146.31807885339083
52984.22220194742,55,3,1,311.14679858660907
56551.07827600264,63,5,1,313.48823586654834
56064.421324425464,20,5,1,307.5537060227349
68536.73287733231,36,3,0,136.16236680692043
33934.19480526427,37,5,1,293.7971815117051
60203.24158175674,42,1,0,166.07030724137667
67887.61268716963,28,2,0,162.33464398848335
23321.186239902247,34,5,1,322.19354199509525
54794.777388784656,52,0,0,134.31089005645106
42437.302534884926,31,2,1,302.70526090352143
48777.15990347531,56,5,1,300.65289535145996
55215.14725307505,36,3,0,130.40817196953697
42691.57153829672,20,8,1,340.79430973865703
39864.37881257582,51,5,1,332.77078293232745
50512.28626232037,58,1,0,155.4602383037595
33691.31091705796,39,2,0,99.70256153700718
33712.62306672222,55,2,0,161.76160748861855
60190.59924434755,44,1,1,248.3944259210782
32768.08947262016,38,1,0,144.51777325580483
59994.68751363818,58,5,1,312.4102885860732
56938.86939280927,48,3,1,342.6535814850428
24112.89906814105,44,3,1,263.37987598980675
39836.530214965176,54,1,0,129.96345311713225
67911.6410457106,19,0,1,275.4896562479758
35282.517032904776,64,4,1,276.60042153002047
43033.93606535919,26,2,0,127.79253942836047
56930.913398778444,36,1,0,110.63430966702524
61750.85763923893,59,4,1,318.85208242615215
46226.91670933257,53,3,1,354.76087404071893
41037.347079625375,27,2,1,277.95057150014384
71335.54792547761,57,2,1,311.753216141448
76083.49495696368,62,3,1,353.0126688438403
64682.87076172693,56,5,1,353.994991485787
51279.77213847536,24,6,1,302.2312704576461
